"show","episode","season","episode_num","startYear","runtimeMinutes","ep_rating","ep_votes","show_rating","show_votes"
"Leyla and Mecnun","Mecnun Harikalar Diyarinda",2,36,2012,NA,8.4,218,9.1,94060
"Leyla and Mecnun","Bela",2,37,2012,NA,8.2,202,9.1,94060
"Leyla and Mecnun","Ama Babacigim",2,38,2012,NA,8.6,214,9.1,94060
"Leyla and Mecnun","Niyetci",2,39,2012,NA,8.1,207,9.1,94060
"Leyla and Mecnun","Karabasan",2,40,2012,NA,8.5,211,9.1,94060
"Leyla and Mecnun","Dagilis",2,41,2012,NA,8.8,274,9.1,94060
"Leyla and Mecnun","Donus",3,1,2012,NA,8.3,311,9.1,94060
"Leyla and Mecnun","Yeni Hayat",3,2,2012,NA,8.3,270,9.1,94060
"Leyla and Mecnun","Kabullenis",3,3,2012,NA,8.1,235,9.1,94060
"Leyla and Mecnun","Seviyorum Be Abi!",3,4,2012,NA,8.3,214,9.1,94060
"Leyla and Mecnun","Hukuk",3,5,2012,NA,8,214,9.1,94060
"Leyla and Mecnun","Vay Be",3,6,2012,NA,8.1,219,9.1,94060
"Leyla and Mecnun","Her Giden Biraz Degisir",3,7,2012,NA,8.5,227,9.1,94060
"Leyla and Mecnun","Is Adami",3,8,2012,NA,8.1,219,9.1,94060
"Leyla and Mecnun","Kelepce",3,9,2012,NA,8.3,207,9.1,94060
"Leyla and Mecnun","Vicdan",3,10,2012,NA,8.4,212,9.1,94060
"Leyla and Mecnun","Zaman",3,11,2012,NA,8.7,224,9.1,94060
"Leyla and Mecnun","Dilek Tasi",3,12,2012,NA,8.5,214,9.1,94060
"Leyla and Mecnun","Mecnun ve Is",3,13,2012,NA,8.6,210,9.1,94060
"Leyla and Mecnun","Rusya",3,14,2012,NA,8.4,207,9.1,94060
"Leyla and Mecnun","Arabesk",3,15,2012,NA,8.2,209,9.1,94060
"Leyla and Mecnun","Zengin Sinif",3,16,2012,NA,8.2,197,9.1,94060
"Leyla and Mecnun","Orhanlar",3,17,2012,NA,8.4,206,9.1,94060
"Leyla and Mecnun","Kirecburnu Cakallari",3,18,2012,NA,8.3,196,9.1,94060
"Leyla and Mecnun","Gecmis",3,19,2013,NA,8.4,229,9.1,94060
"Leyla and Mecnun","Market",3,20,2013,NA,8.3,209,9.1,94060
"Leyla and Mecnun","Ayrilik Korkusu",3,21,2013,NA,8.4,207,9.1,94060
"Leyla and Mecnun","Efsaneler",3,22,2013,NA,8.6,234,9.1,94060
"Leyla and Mecnun","Ölüm",3,23,2013,NA,9,343,9.1,94060
"Leyla and Mecnun","Nigde",3,24,2013,NA,8.3,186,9.1,94060
"Leyla and Mecnun","Melül'ün Yolu",3,25,2013,NA,8.3,195,9.1,94060
"Leyla and Mecnun","I. Metonya meydan muharebesi",3,26,2013,NA,8.5,214,9.1,94060
"Leyla and Mecnun","Yavuz'un Vedasi",3,27,2013,NA,8.8,214,9.1,94060
"Leyla and Mecnun","Dosto Asik Olursa",3,28,2013,NA,8.2,183,9.1,94060
"Leyla and Mecnun","Yoklugunda",3,29,2013,NA,8.9,248,9.1,94060
"Leyla and Mecnun","Makine",3,30,2013,NA,8.3,192,9.1,94060
"Leyla and Mecnun","Gelecek",3,31,2013,NA,8.2,194,9.1,94060
"Leyla and Mecnun","Anne",3,32,2013,NA,8.1,179,9.1,94060
"Leyla and Mecnun","Sans",3,33,2013,NA,8.2,192,9.1,94060
"Leyla and Mecnun","Fedakarlik",3,34,2013,NA,8.2,187,9.1,94060
"Leyla and Mecnun","Seviyorsan Üzme, Sevmiyorsan Oynama",3,35,2013,NA,8.5,197,9.1,94060
"Leyla and Mecnun","Kill Bilal",3,36,2013,NA,8.2,189,9.1,94060
"Leyla and Mecnun","Tom Waits",3,37,2013,NA,8.4,204,9.1,94060
"Leyla and Mecnun","Kahramanlik",3,38,2013,NA,8.3,191,9.1,94060
"Leyla and Mecnun","Kireçburnu'nun 100. Kurtulus Yili",3,39,2013,NA,8.6,239,9.1,94060
"Leyla and Mecnun","Para Kazanmak",3,40,2013,NA,8.4,209,9.1,94060
"Leyla and Mecnun","Falci",3,41,2013,NA,8.8,246,9.1,94060
"Leyla and Mecnun","Giden Döner mi?",3,42,2013,NA,9.4,347,9.1,94060
"Leyla and Mecnun","Bir Hikayeyi Sonlandirmak, Bir Hikayeyi Baslatmaktan Daha Zordur",3,43,2014,NA,8.9,317,9.1,94060
"Leyla and Mecnun","Yeniden",4,1,2021,59,9.3,750,9.1,94060
"Leyla and Mecnun","Unutulan Bir Daha Hatirlanmaz",4,2,2021,59,8.8,319,9.1,94060
"Leyla and Mecnun","Tarihin Arka Kapisi",4,3,2021,59,9,287,9.1,94060
"Leyla and Mecnun","Gonul Isleri",4,4,2021,51,8.4,249,9.1,94060
"Leyla and Mecnun","Kotuluk Yolu",4,5,2021,57,9,286,9.1,94060
"Leyla and Mecnun","Deliler",4,6,2021,54,8.6,179,9.1,94060
"Leyla and Mecnun","Yalan Dolan",4,7,2021,47,8.8,178,9.1,94060
"Leyla and Mecnun","Her Insan Bir Alemdir",4,8,2021,47,7.9,202,9.1,94060
"Leyla and Mecnun","Enerji",4,9,2021,52,8.3,140,9.1,94060
"Leyla and Mecnun","Yeni Baslangiclar?",4,10,2021,59,7.7,145,9.1,94060
"Leyla and Mecnun","Ama Evlisin",5,1,2021,49,6.9,147,9.1,94060
"Leyla and Mecnun","Hayat Agaci",5,2,2022,50,7.9,126,9.1,94060
"Leyla and Mecnun","Ne Sen Leyla'sin Ne De Ben Mecnun",5,3,2022,58,8.4,136,9.1,94060
"Leyla and Mecnun","Sir",5,4,2022,NA,7.8,118,9.1,94060
"Leyla and Mecnun","Arayan Bulur",5,5,2022,NA,8,117,9.1,94060
"Leyla and Mecnun","Ayrilik",5,6,2022,NA,8.1,114,9.1,94060
"Leyla and Mecnun","Gecmisin Hayaletleri",5,7,2022,NA,8.2,118,9.1,94060
"Leyla and Mecnun","Dunaydin",5,8,2022,NA,9.4,260,9.1,94060
"Leyla and Mecnun","Süphe",5,9,2022,NA,8.6,116,9.1,94060
"Leyla and Mecnun","Geçmis Dedigin Karanlik Bir Labirent",5,10,2022,NA,8.5,120,9.1,94060
"Leyla and Mecnun","Yük",6,1,2022,NA,8.5,114,9.1,94060
"Leyla and Mecnun","10 Yil",6,2,2022,NA,9.1,118,9.1,94060
"Leyla and Mecnun","Teknoloji",6,3,2022,NA,9,99,9.1,94060
"Leyla and Mecnun","Zehir",6,4,2022,NA,9.2,86,9.1,94060
"Leyla and Mecnun","Sizin Hiç Babaniz Öldü Mü?",6,5,2022,NA,9.5,92,9.1,94060
"Leyla and Mecnun","Yalansiz Dünya",6,6,2022,NA,9.6,101,9.1,94060
"Leyla and Mecnun","Agir Fatura",6,7,2022,NA,9.2,76,9.1,94060
"Leyla and Mecnun","Ikinci Sans",6,8,2022,NA,9.4,75,9.1,94060
"Leyla and Mecnun","Günes Patlamasi",6,9,2022,NA,9,66,9.1,94060
"Leyla and Mecnun","Son",6,10,2022,NA,9.2,152,9.1,94060
"House of Cards","Chapter 1",1,1,2013,55,8.5,8052,8.7,504782
"House of Cards","Chapter 2",1,2,2013,47,8.5,6452,8.7,504782
"House of Cards","Chapter 3",1,3,2013,52,8.2,5758,8.7,504782
"House of Cards","Chapter 4",1,4,2013,49,8.1,5424,8.7,504782
"House of Cards","Chapter 5",1,5,2013,52,8.4,5283,8.7,504782
"House of Cards","Chapter 6",1,6,2013,51,8.5,5264,8.7,504782
"House of Cards","Chapter 7",1,7,2013,55,8.1,4954,8.7,504782
"House of Cards","Chapter 8",1,8,2013,48,7.6,5155,8.7,504782
"House of Cards","Chapter 9",1,9,2013,49,8.4,4873,8.7,504782
"House of Cards","Chapter 10",1,10,2013,53,8.7,4931,8.7,504782
"House of Cards","Chapter 11",1,11,2013,55,9,5393,8.7,504782
"House of Cards","Chapter 12",1,12,2013,54,8.5,4752,8.7,504782
"House of Cards","Chapter 13",1,13,2013,51,8.8,5172,8.7,504782
"House of Cards","Chapter 14",2,1,2014,50,9.5,9051,8.7,504782
"House of Cards","Chapter 15",2,2,2014,49,8.3,4558,8.7,504782
"House of Cards","Chapter 16",2,3,2014,51,8.4,4404,8.7,504782
"House of Cards","Chapter 17",2,4,2014,48,9,4946,8.7,504782
"House of Cards","Chapter 18",2,5,2014,50,8.2,4209,8.7,504782
"House of Cards","Chapter 19",2,6,2014,52,8.2,4084,8.7,504782
"House of Cards","Chapter 20",2,7,2014,48,8.3,4075,8.7,504782
"House of Cards","Chapter 21",2,8,2014,48,8.5,4064,8.7,504782
"House of Cards","Chapter 22",2,9,2014,49,8.9,4342,8.7,504782
"House of Cards","Chapter 23",2,10,2014,52,8.3,3996,8.7,504782
"House of Cards","Chapter 24",2,11,2014,54,8.6,4331,8.7,504782
"House of Cards","Chapter 25",2,12,2014,48,8.8,4165,8.7,504782
"House of Cards","Chapter 26",2,13,2014,60,9.5,6839,8.7,504782
"House of Cards","Chapter 27",3,1,2015,59,8,4564,8.7,504782
"House of Cards","Chapter 28",3,2,2015,55,8.4,4116,8.7,504782
"House of Cards","Chapter 29",3,3,2015,53,8.5,4366,8.7,504782
"House of Cards","Chapter 30",3,4,2015,47,8.2,3899,8.7,504782
"House of Cards","Chapter 31",3,5,2015,52,8.1,3769,8.7,504782
"House of Cards","Chapter 32",3,6,2015,54,9,5271,8.7,504782
"House of Cards","Chapter 33",3,7,2015,53,8.1,3834,8.7,504782
"House of Cards","Chapter 34",3,8,2015,44,8.1,3663,8.7,504782
"House of Cards","Chapter 35",3,9,2015,52,8.3,3649,8.7,504782
"House of Cards","Chapter 36",3,10,2015,57,8.1,3624,8.7,504782
"House of Cards","Chapter 37",3,11,2015,53,9,4208,8.7,504782
"House of Cards","Chapter 38",3,12,2015,49,8.7,3792,8.7,504782
"House of Cards","Chapter 39",3,13,2015,58,8.9,4748,8.7,504782
"House of Cards","Chapter 40",4,1,2016,49,7.9,4028,8.7,504782
"House of Cards","Chapter 41",4,2,2016,42,8.2,3637,8.7,504782
"House of Cards","Chapter 42",4,3,2016,54,8.8,3796,8.7,504782
"House of Cards","Chapter 43",4,4,2016,43,9.3,4547,8.7,504782
"House of Cards","Chapter 44",4,5,2016,47,8.4,3442,8.7,504782
"House of Cards","Chapter 45",4,6,2016,47,8.5,3552,8.7,504782
"House of Cards","Chapter 46",4,7,2016,52,8.4,3390,8.7,504782
"House of Cards","Chapter 47",4,8,2016,47,8.1,3262,8.7,504782
"House of Cards","Chapter 48",4,9,2016,46,8.7,3426,8.7,504782
"House of Cards","Chapter 49",4,10,2016,57,9.2,4377,8.7,504782
"House of Cards","Chapter 50",4,11,2016,52,8.3,3316,8.7,504782
"House of Cards","Chapter 51",4,12,2016,46,8.7,3439,8.7,504782
"House of Cards","Chapter 52",4,13,2016,55,9.4,6223,8.7,504782
"House of Cards","Chapter 53",5,1,2017,55,8.2,3623,8.7,504782
"House of Cards","Chapter 54",5,2,2017,52,8,3086,8.7,504782
"House of Cards","Chapter 55",5,3,2017,52,8,2983,8.7,504782
"House of Cards","Chapter 56",5,4,2017,45,8.5,3075,8.7,504782
"House of Cards","Chapter 57",5,5,2017,51,7.9,2861,8.7,504782
"House of Cards","Chapter 58",5,6,2017,55,7.7,2777,8.7,504782
"House of Cards","Chapter 59",5,7,2017,48,8.2,2784,8.7,504782
"House of Cards","Chapter 60",5,8,2017,45,7.9,2737,8.7,504782
"House of Cards","Chapter 61",5,9,2017,54,7.9,2723,8.7,504782
"House of Cards","Chapter 62",5,10,2017,56,8.2,2707,8.7,504782
"House of Cards","Chapter 63",5,11,2017,51,8.3,2709,8.7,504782
"House of Cards","Chapter 64",5,12,2017,54,9,3552,8.7,504782
"House of Cards","Chapter 65",5,13,2017,56,8.3,3495,8.7,504782
"House of Cards","Chapter 66",6,1,2018,53,4.5,6349,8.7,504782
"House of Cards","Chapter 67",6,2,2018,53,4.5,5202,8.7,504782
"House of Cards","Chapter 68",6,3,2018,53,4.5,4888,8.7,504782
"House of Cards","Chapter 69",6,4,2018,53,4.6,4713,8.7,504782
"House of Cards","Chapter 70",6,5,2018,59,4.7,4799,8.7,504782
"House of Cards","Chapter 71",6,6,2018,57,4.5,4648,8.7,504782
"House of Cards","Chapter 72",6,7,2018,57,4.1,4684,8.7,504782
"House of Cards","Chapter 73",6,8,2018,55,2.6,7776,8.7,504782
"Undercover","Episode #1.1",1,1,2011,53,8.3,186,8.9,27051
"Undercover","Episode #1.2",1,2,2011,55,8.2,128,8.9,27051
"Undercover","Episode #1.3",1,3,2011,50,8.6,114,8.9,27051
"Undercover","Episode #1.4",1,4,2011,55,8.9,107,8.9,27051
"Undercover","Episode #1.5",1,5,2011,53,8.7,104,8.9,27051
"Undercover","Episode #1.6",1,6,2011,54,8.9,95,8.9,27051
"Undercover","Episode #1.7",1,7,2011,54,9,102,8.9,27051
"Undercover","Episode #1.8",1,8,2011,53,9,98,8.9,27051
"Undercover","Episode #1.9",1,9,2011,58,9,92,8.9,27051
"Undercover","Episode #1.10",1,10,2011,56,9,93,8.9,27051
"Undercover","Episode #1.11",1,11,2011,54,9.1,96,8.9,27051
"Undercover","Episode #1.12",1,12,2011,60,9.3,109,8.9,27051
"Undercover","Episode #2.1",2,1,2011,55,9.1,107,8.9,27051
"Undercover","Episode #2.2",2,2,2011,53,9,88,8.9,27051
"Undercover","Episode #2.3",2,3,2011,58,8.9,79,8.9,27051
"Undercover","Episode #2.4",2,4,2011,55,8.9,81,8.9,27051
"Undercover","Episode #2.5",2,5,2011,53,9,73,8.9,27051
"Undercover","Episode #2.6",2,6,2011,53,8.9,72,8.9,27051
"Undercover","Episode #2.7",2,7,2012,53,9,82,8.9,27051
"Undercover","Episode #2.8",2,8,2012,51,8.9,76,8.9,27051
"Undercover","Episode #2.9",2,9,2012,56,9,75,8.9,27051
"Undercover","Episode #2.10",2,10,2012,55,8.9,72,8.9,27051
"Undercover","Episode #2.11",2,11,2012,55,9.3,81,8.9,27051
"Undercover","Episode #2.12",2,12,2012,60,9.5,123,8.9,27051
"Undercover","Episode #3.1",3,1,2012,55,9,172,8.9,27051
"Undercover","Episode #3.2",3,2,2012,54,9.4,118,8.9,27051
"Undercover","Episode #3.3",3,3,2012,56,9.4,106,8.9,27051
"Undercover","Episode #3.4",3,4,2012,56,9.4,84,8.9,27051
"Undercover","Episode #3.5",3,5,2012,56,9.4,84,8.9,27051
"Undercover","Episode #3.6",3,6,2012,56,9.5,112,8.9,27051
"Undercover","Episode #3.7",3,7,2013,59,9.3,87,8.9,27051
"Undercover","Episode #3.8",3,8,2013,57,9.3,84,8.9,27051
"Undercover","Episode #3.9",3,9,2013,55,9.2,76,8.9,27051
"Undercover","Episode #3.10",3,10,2013,56,9.3,91,8.9,27051
"Undercover","Episode #3.11",3,11,2013,59,9.4,112,8.9,27051
"Undercover","Episode #3.12",3,12,2013,58,9,148,8.9,27051
"Undercover","Episode #4.1",4,1,2014,54,8.8,129,8.9,27051
"Undercover","Episode #4.2",4,2,2014,52,8.8,48,8.9,27051
"Undercover","Episode #4.3",4,3,2014,51,8.9,49,8.9,27051
"Undercover","Episode #4.4",4,4,2014,55,9,44,8.9,27051
"Undercover","Episode #4.5",4,5,2014,56,8.8,42,8.9,27051
"Undercover","Episode #4.6",4,6,2014,49,8.9,36,8.9,27051
"Undercover","Episode #4.7",4,7,2014,56,9,45,8.9,27051
"Undercover","Episode #4.8",4,8,2014,52,8.8,36,8.9,27051
"Undercover","Episode #4.9",4,9,2014,51,8.9,36,8.9,27051
"Undercover","Episode #4.10",4,10,2014,53,9.1,41,8.9,27051
"Undercover","Episode #4.11",4,11,2014,56,9,39,8.9,27051
"Undercover","Episode #4.12",4,12,2014,61,8.8,40,8.9,27051
"Undercover","Episode #5.1",5,1,2016,62,9.3,46,8.9,27051
"Undercover","Episode #5.2",5,2,2016,57,9.3,45,8.9,27051
"Undercover","Episode #5.3",5,3,2016,53,9.1,36,8.9,27051
"Undercover","Episode #5.4",5,4,2016,NA,9.1,39,8.9,27051
"Undercover","Episode #5.5",5,5,2016,53,9.1,32,8.9,27051
"Undercover","Episode #5.6",5,6,2016,53,9.1,35,8.9,27051
"Undercover","Episode #5.7",5,7,2016,NA,9.1,36,8.9,27051
"Undercover","Episode #5.8",5,8,2016,56,9.1,22,8.9,27051
"Undercover","Episode #5.9",5,9,2016,NA,8.9,21,8.9,27051
"Undercover","Episode #5.10",5,10,2016,NA,9.3,24,8.9,27051
"Undercover","Episode #5.11",5,11,2016,NA,9.5,36,8.9,27051
"Undercover","Episode #5.12",5,12,2016,NA,8.8,42,8.9,27051
"Steins;Gate","Turning Point",1,1,2011,25,7.4,1454,8.8,62735
"Steins;Gate","Time Travel Paranoia",1,2,2011,25,7.5,1276,8.8,62735
"Steins;Gate","Parallel World Paranoia",1,3,2011,25,7.6,1218,8.8,62735
"Steins;Gate","Interpreter Rendezvous",1,4,2011,25,7.2,1187,8.8,62735
"Steins;Gate","Starmine Rendezvous",1,5,2011,25,8,1176,8.8,62735
"Steins;Gate","Butterfly Effect's Divergence",1,6,2011,25,7.6,1160,8.8,62735
"Steins;Gate","Divergence Singularity",1,7,2011,25,8.3,1157,8.8,62735
"Steins;Gate","Chaos Theory Homeostasis I",1,8,2011,25,8.1,1115,8.8,62735
"Steins;Gate","Chaos Theory Homeostasis II",1,9,2011,26,8.3,1139,8.8,62735
"Steins;Gate","Chaos Theory Homeostasis III",1,10,2011,25,8,1093,8.8,62735
"Steins;Gate","Dogma in Event Horizon",1,11,2011,25,8.2,1112,8.8,62735
"Steins;Gate","Dogma in Ergosphere",1,12,2011,25,9.2,1503,8.8,62735
"Steins;Gate","Metaphysics Necrosis",1,13,2011,25,9,1331,8.8,62735
"Steins;Gate","Physically Necrosis",1,14,2011,25,9,1279,8.8,62735
"Steins;Gate","Missing Link Necrosis",1,15,2011,25,8.3,1112,8.8,62735
"Steins;Gate","Sacrificial Necrosis",1,16,2011,25,9.2,1375,8.8,62735
"Steins;Gate","Made in Complex",1,17,2011,25,8.3,1127,8.8,62735
"Steins;Gate","Fractal Androgynous",1,18,2011,25,8,1122,8.8,62735
"Steins;Gate","Endless Apoptosis",1,19,2011,25,8.6,1146,8.8,62735
"Steins;Gate","Finalize Apoptosis",1,20,2011,25,9,1263,8.8,62735
"Steins;Gate","Paradox Meltdown",1,21,2011,24,8.6,1176,8.8,62735
"Steins;Gate","Being Meltdown",1,22,2011,25,9.5,1976,8.8,62735
"Steins;Gate","Open the Steins Gate",1,23,2011,25,9.3,1586,8.8,62735
"Steins;Gate","Achievement Point",1,24,2011,25,9.5,2007,8.8,62735
"Steins;Gate","Egoistic Poriomania",1,25,2012,25,8.3,1109,8.8,62735
"Gomorrah","Il clan dei Savastano",1,1,2014,53,7.9,1005,8.7,40113
"Gomorrah","Ti fidi di me?",1,2,2014,56,8.3,850,8.7,40113
"Gomorrah","L'omm 'e casa",1,3,2014,47,7.9,762,8.7,40113
"Gomorrah","Sangue africano",1,4,2014,43,8.1,736,8.7,40113
"Gomorrah","Il ruggito della leonessa",1,5,2014,48,8,712,8.7,40113
"Gomorrah","Roulette spagnola",1,6,2014,55,8.3,726,8.7,40113
"Gomorrah","Imma contro tutti",1,7,2014,42,8.2,684,8.7,40113
"Gomorrah","La scheda bianca",1,8,2014,47,8.1,674,8.7,40113
"Gomorrah","Gelsomina Verde",1,9,2014,46,8.5,726,8.7,40113
"Gomorrah","Ora facciamo i Conte",1,10,2014,42,8.4,696,8.7,40113
"Gomorrah","Cento modi per uccidere",1,11,2014,49,8.9,748,8.7,40113
"Gomorrah","Gli Immortali",1,12,2014,46,9,891,8.7,40113
"Gomorrah","Vita mia",2,1,2016,55,7.9,681,8.7,40113
"Gomorrah","Lacrime e sangue",2,2,2016,58,7.8,625,8.7,40113
"Gomorrah","Mea culpa",2,3,2016,51,8.5,667,8.7,40113
"Gomorrah","Profumo di iena",2,4,2016,52,7.9,570,8.7,40113
"Gomorrah","Occhi negli occhi",2,5,2016,55,8.1,561,8.7,40113
"Gomorrah","'O Track",2,6,2016,45,8.2,568,8.7,40113
"Gomorrah","Il Principe e il Nano",2,7,2016,46,8.4,554,8.7,40113
"Gomorrah","Divide et impera",2,8,2016,46,8.3,540,8.7,40113
"Gomorrah","Sette anni",2,9,2016,48,8.1,534,8.7,40113
"Gomorrah","Fantasmi",2,10,2016,45,8.4,546,8.7,40113
"Gomorrah","Nella gioia e nel dolore",2,11,2016,45,8,529,8.7,40113
"Gomorrah","La fine del giorno",2,12,2016,45,9.1,806,8.7,40113
"Gomorrah","Viva il Re!",3,1,2017,45,8.1,578,8.7,40113
"Gomorrah","Hasta la muerte",3,2,2017,51,7.7,542,8.7,40113
"Gomorrah","Inferno",3,3,2017,51,8.8,683,8.7,40113
"Gomorrah","Il filo e la Moira",3,4,2017,54,8.7,560,8.7,40113
"Gomorrah","Sangue Blu",3,5,2017,45,8,486,8.7,40113
"Gomorrah","Come nascere",3,6,2017,48,8.1,478,8.7,40113
"Gomorrah","Sangue del mio sangue",3,7,2017,43,7.8,448,8.7,40113
"Gomorrah","Guerra aperta",3,8,2017,46,8.1,451,8.7,40113
"Gomorrah","Giuda!",3,9,2017,41,8.2,444,8.7,40113
"Gomorrah","Insieme",3,10,2017,NA,8.1,456,8.7,40113
"Gomorrah","Fede",3,11,2017,42,8.9,561,8.7,40113
"Gomorrah","Per sempre",3,12,2017,44,8.8,672,8.7,40113
"Gomorrah","Episode #4.1",4,1,2019,51,7.8,545,8.7,40113
"Gomorrah","Episode #4.2",4,2,2019,45,8.3,518,8.7,40113
"Gomorrah","Episode #4.3",4,3,2019,45,7.9,482,8.7,40113
"Gomorrah","Episode #4.4",4,4,2019,43,8.4,502,8.7,40113
"Gomorrah","Episode #4.5",4,5,2019,43,7.8,451,8.7,40113
"Gomorrah","Episode #4.6",4,6,2019,47,8.1,463,8.7,40113
"Gomorrah","Episode #4.7",4,7,2019,43,7.9,443,8.7,40113
"Gomorrah","Episode #4.8",4,8,2019,41,8.1,444,8.7,40113
"Gomorrah","Episode #4.9",4,9,2019,42,8.7,481,8.7,40113
"Gomorrah","Episode #4.10",4,10,2019,41,8.3,437,8.7,40113
"Gomorrah","Episode #4.11",4,11,2019,46,8.2,432,8.7,40113
"Gomorrah","Episode #4.12",4,12,2019,47,9,705,8.7,40113
"Gomorrah","Episode #5.1",5,1,2021,48,8.1,463,8.7,40113
"Gomorrah","Episode #5.2",5,2,2021,48,8.3,452,8.7,40113
"Gomorrah","Episode #5.3",5,3,2021,47,8,369,8.7,40113
"Gomorrah","Episode #5.4",5,4,2021,48,8.5,383,8.7,40113
"Gomorrah","Episode #5.5",5,5,2021,48,8.1,336,8.7,40113
"Gomorrah","Episode #5.6",5,6,2021,48,8,328,8.7,40113
"Gomorrah","Episode #5.7",5,7,2021,55,8.5,354,8.7,40113
"Gomorrah","Episode #5.8",5,8,2021,50,8.4,350,8.7,40113
"Gomorrah","Episode #5.9",5,9,2021,43,8.4,310,8.7,40113
"Gomorrah","Episode #5.10",5,10,2021,47,8.1,499,8.7,40113
"Black Mirror","The National Anthem",1,1,2011,44,7.7,54636,8.8,546085
"Black Mirror","Fifteen Million Merits",1,2,2011,62,8,54776,8.8,546085
"Black Mirror","The Entire History of You",1,3,2011,49,8.5,56109,8.8,546085
"Black Mirror","Be Right Back",2,1,2013,48,8,46663,8.8,546085
"Black Mirror","White Bear",2,2,2013,42,8,46824,8.8,546085
"Black Mirror","The Waldo Moment",2,3,2013,43,6.6,39016,8.8,546085
"Black Mirror","White Christmas",2,4,2014,73,9.1,58879,8.8,546085
"Black Mirror","Nosedive",3,1,2016,63,8.3,56191,8.8,546085
"Black Mirror","Playtest",3,2,2016,57,8.1,46901,8.8,546085
"Black Mirror","Shut Up and Dance",3,3,2016,52,8.4,49123,8.8,546085
"Black Mirror","San Junipero",3,4,2016,61,8.6,58890,8.8,546085
"Black Mirror","Men Against Fire",3,5,2016,60,7.5,36357,8.8,546085
"Black Mirror","Hated in the Nation",3,6,2016,89,8.5,41825,8.8,546085
"Black Mirror","USS Callister",4,1,2017,76,8.3,52679,8.8,546085
"Black Mirror","Arkangel",4,2,2017,52,7.3,41072,8.8,546085
"Black Mirror","Crocodile",4,3,2017,59,7.3,38697,8.8,546085
"Black Mirror","Hang the DJ",4,4,2017,51,8.7,52679,8.8,546085
"Black Mirror","Metalhead",4,5,2017,41,6.6,36652,8.8,546085
"Black Mirror","Black Museum",4,6,2017,69,8.6,43218,8.8,546085
"Black Mirror","Striking Vipers",5,1,2019,61,6.9,39496,8.8,546085
"Black Mirror","Smithereens",5,2,2019,70,7.5,35806,8.8,546085
"Black Mirror","Rachel, Jack and Ashley Too",5,3,2019,67,6.1,36021,8.8,546085
"NCR Days","Chota Shehar, Choti Soch",1,1,2022,NA,9.2,1261,9.1,34774
"NCR Days","Bada Shehar vs Chota Shehar",1,2,2022,NA,9.3,1353,9.1,34774
"NCR Days","Dance ya Tharak?",1,3,2022,NA,9.1,1122,9.1,34774
"NCR Days","Gundagardi vs Ladai",1,4,2022,36,9.5,3008,9.1,34774
"NCR Days","Die to Live!",1,5,2022,52,9.6,2701,9.1,34774
"Line of Duty","A Disastrous Affair",1,1,2012,58,7.7,1658,8.7,59739
"Line of Duty","The Assault",1,2,2012,57,8.1,1411,8.7,59739
"Line of Duty","In the Trap",1,3,2012,58,8,1345,8.7,59739
"Line of Duty","Terror",1,4,2012,59,8.1,1292,8.7,59739
"Line of Duty","The Probation",1,5,2012,58,8.3,1403,8.7,59739
"Line of Duty","The Ambush",2,1,2014,58,8.5,1389,8.7,59739
"Line of Duty","Carly",2,2,2014,58,8.5,1219,8.7,59739
"Line of Duty","Behind Bars",2,3,2014,58,8.2,1143,8.7,59739
"Line of Duty","Blood Money",2,4,2014,58,8.4,1142,8.7,59739
"Line of Duty","Last Words",2,5,2014,59,8.6,1150,8.7,59739
"Line of Duty","The Caddy",2,6,2014,58,8.2,1181,8.7,59739
"Line of Duty","Monsters",3,1,2016,60,8.6,1359,8.7,59739
"Line of Duty","The Process",3,2,2016,59,8.3,1143,8.7,59739
"Line of Duty","Snake Pit",3,3,2016,59,8.4,1124,8.7,59739
"Line of Duty","Negative Pressure",3,4,2016,59,8.4,1131,8.7,59739
"Line of Duty","The List",3,5,2016,59,9.1,1414,8.7,59739
"Line of Duty","Breach",3,6,2016,88,9.5,2434,8.7,59739
"Line of Duty","In the Shadow of the Truth",4,1,2017,57,8.4,1301,8.7,59739
"Line of Duty","Who Sows the Wind",4,2,2017,59,8.1,1092,8.7,59739
"Line of Duty","In the Trap",4,3,2017,59,8.6,1170,8.7,59739
"Line of Duty","Moral Superiority",4,4,2017,58,8.5,1113,8.7,59739
"Line of Duty","Lying Nest",4,5,2017,58,8.5,1078,8.7,59739
"Line of Duty","Royal Hunting Ground",4,6,2017,57,9,1348,8.7,59739
"Line of Duty","Operation Pear Tree",5,1,2019,57,8.5,1311,8.7,59739
"Line of Duty","The Head of Medusa",5,2,2019,58,8.5,1092,8.7,59739
"Line of Duty","Code Zero",5,3,2019,58,8.4,1052,8.7,59739
"Line of Duty","The Betrayal",5,4,2019,58,8.9,1210,8.7,59739
"Line of Duty","On Your Own",5,5,2019,58,8.5,1023,8.7,59739
"Line of Duty","The Intrigue",5,6,2019,84,8.4,1228,8.7,59739
"Line of Duty","Episode #6.1",6,1,2021,57,7.7,1235,8.7,59739
"Line of Duty","Episode #6.2",6,2,2021,58,8.1,1000,8.7,59739
"Line of Duty","Episode #6.3",6,3,2021,57,8.3,975,8.7,59739
"Line of Duty","Episode #6.4",6,4,2021,57,9,1348,8.7,59739
"Line of Duty","Episode #6.5",6,5,2021,57,8.9,1228,8.7,59739
